"Name","Year","Gender","State","Count"
"Virginia",2010,"F","AL",9
"Vivienne",2010,"F","AL",8
"Victoria",2011,"F","AL",51
"Violet",2011,"F","AL",23
"Vivian",2011,"F","AL",21
"Vanessa",2011,"F","AL",17
"Valeria",2011,"F","AL",16
"Virginia",2011,"F","AL",14
"Veronica",2011,"F","AL",10
"Vera",2011,"F","AL",8
"Vivienne",2011,"F","AL",7
"Valentina",2011,"F","AL",6
"Valerie",2011,"F","AL",6
"Valencia",2011,"F","AL",5
"Victoria",2012,"F","AL",74
"Vivian",2012,"F","AL",26
"Violet",2012,"F","AL",22
"Vanessa",2012,"F","AL",16
"Virginia",2012,"F","AL",14
"Valeria",2012,"F","AL",11
"Valerie",2012,"F","AL",10
"Vivienne",2012,"F","AL",7
"Viviana",2012,"F","AL",5
"Victoria",2013,"F","AL",59
"Violet",2013,"F","AL",28
"Vivian",2013,"F","AL",28
"Vanessa",2013,"F","AL",27
"Virginia",2013,"F","AL",15
"Vera",2013,"F","AL",11
"Valerie",2013,"F","AL",9
"Vivienne",2013,"F","AL",6
"Veda",2013,"F","AL",5
"Victoria",2014,"F","AL",48
"Vivian",2014,"F","AL",33
"Vera",2014,"F","AL",17
"Virginia",2014,"F","AL",16
"Violet",2014,"F","AL",15
"Vanessa",2014,"F","AL",11
"Valerie",2014,"F","AL",10
"Vivienne",2014,"F","AL",9
"Valeria",2014,"F","AL",8
"Veronica",2014,"F","AL",7
"Victor",1997,"M","AL",19
"Vincent",1997,"M","AL",17
"Victor",1998,"M","AL",28
"Vincent",1998,"M","AL",10
"Vernon",1998,"M","AL",8
"Vincent",1999,"M","AL",25
"Victor",1999,"M","AL",22
"Victor",2000,"M","AL",25
"Vincent",2000,"M","AL",20
"Victor",2001,"M","AL",20
"Vincent",2001,"M","AL",19
"Virgil",2001,"M","AL",6
"Vincent",2002,"M","AL",27
"Victor",2002,"M","AL",24
"Victor",2003,"M","AL",26
"Vincent",2003,"M","AL",24
"Victor",2004,"M","AL",23
"Vincent",2004,"M","AL",10
"Vicente",2004,"M","AL",7
"Victor",2005,"M","AL",30
"Vincent",2005,"M","AL",19
"Vicente",2005,"M","AL",5
"Victor",2006,"M","AL",35
"Vincent",2006,"M","AL",20
"Van",2006,"M","AL",6
"Victor",2007,"M","AL",28
"Vincent",2007,"M","AL",25
"Vincent",2008,"M","AL",23
"Victor",2008,"M","AL",22
"Valentin",2008,"M","AL",6
"Vincent",2009,"M","AL",23
"Victor",2009,"M","AL",21
"Victor",2010,"M","AL",19
"Vincent",2010,"M","AL",19
"Valentin",2010,"M","AL",5
"Van",2010,"M","AL",5
"Vincent",2011,"M","AL",25
"Victor",2011,"M","AL",24
"Vernon",2011,"M","AL",6
"Victor",2012,"M","AL",23
"Vincent",2012,"M","AL",19
"Victor",2013,"M","AL",21
"Vincent",2013,"M","AL",19
"Vincent",2014,"M","AL",24
"Victor",2014,"M","AL",19
"Victoria",1997,"F","AR",77
"Vanessa",1997,"F","AR",18
"Veronica",1997,"F","AR",15
"Valerie",1997,"F","AR",12
"Virginia",1997,"F","AR",9
"Victoria",1998,"F","AR",98
"Vanessa",1998,"F","AR",22
"Veronica",1998,"F","AR",15
"Valerie",1998,"F","AR",9
"Virginia",1998,"F","AR",9
"Victoria",1999,"F","AR",110
"Vanessa",1999,"F","AR",25
"Veronica",1999,"F","AR",19
"Valerie",1999,"F","AR",12
"Vivian",1999,"F","AR",12
"Victoria",2000,"F","AR",80
"Vanessa",2000,"F","AR",18
"Veronica",2000,"F","AR",10
"Valerie",2000,"F","AR",7
"Virginia",2000,"F","AR",7
"Vera",2000,"F","AR",6
"Vivian",2000,"F","AR",5
"Victoria",2001,"F","AR",69
"Vanessa",2001,"F","AR",13
"Veronica",2001,"F","AR",13
"Valeria",2001,"F","AR",8
"Virginia",2001,"F","AR",8
"Vivian",2001,"F","AR",5
"Victoria",2002,"F","AR",65
"Vanessa",2002,"F","AR",30
"Valerie",2002,"F","AR",15
"Vivian",2002,"F","AR",13
"Virginia",2002,"F","AR",10
"Veronica",2002,"F","AR",8
"Victoria",2003,"F","AR",72
"Vanessa",2003,"F","AR",19
"Veronica",2003,"F","AR",10
"Vivian",2003,"F","AR",10
"Valeria",2003,"F","AR",6
"Valerie",2003,"F","AR",6
"Victoria",2004,"F","AR",53
"Vanessa",2004,"F","AR",19
"Veronica",2004,"F","AR",11
"Vivian",2004,"F","AR",10
"Violet",2004,"F","AR",6
"Valarie",2004,"F","AR",5
"Victoria",2005,"F","AR",59
"Vanessa",2005,"F","AR",14
"Valerie",2005,"F","AR",9
"Veronica",2005,"F","AR",9
"Valeria",2005,"F","AR",6
"Vanesa",2005,"F","AR",6
"Virginia",2005,"F","AR",6
"Vivian",2005,"F","AR",5
"Victoria",2006,"F","AR",54
"Vanessa",2006,"F","AR",21
"Valeria",2006,"F","AR",13
"Vivian",2006,"F","AR",12
"Valerie",2006,"F","AR",8
"Virginia",2006,"F","AR",7
"Vianey",2006,"F","AR",5
"Violet",2006,"F","AR",5
"Victoria",2007,"F","AR",50
"Valeria",2007,"F","AR",17
"Vanessa",2007,"F","AR",15
"Veronica",2007,"F","AR",13
"Violet",2007,"F","AR",9
"Valerie",2007,"F","AR",6
"Virginia",2007,"F","AR",5
"Victoria",2008,"F","AR",54
"Valeria",2008,"F","AR",23
"Vanessa",2008,"F","AR",15
"Violet",2008,"F","AR",11
"Vivian",2008,"F","AR",11
"Valerie",2008,"F","AR",9
"Valery",2008,"F","AR",5
"Victoria",2009,"F","AR",33
"Vanessa",2009,"F","AR",24
"Valeria",2009,"F","AR",20
"Vivian",2009,"F","AR",13
"Violet",2009,"F","AR",12
"Valerie",2009,"F","AR",7
"Virginia",2009,"F","AR",7
"Veronica",2009,"F","AR",6
"Victoria",2010,"F","AR",32
"Valeria",2010,"F","AR",15
"Violet",2010,"F","AR",15
"Vanessa",2010,"F","AR",10
"Valentina",2010,"F","AR",6
"Veronica",2010,"F","AR",6
"Vivian",2010,"F","AR",6
"Valerie",2010,"F","AR",5
"Vera",2010,"F","AR",5
"Victoria",2011,"F","AR",41
"Vanessa",2011,"F","AR",25
"Violet",2011,"F","AR",16
"Vivian",2011,"F","AR",13
"Valeria",2011,"F","AR",12
"Valerie",2011,"F","AR",9
"Valentina",2011,"F","AR",7
"Veronica",2011,"F","AR",6
"Vivienne",2011,"F","AR",6
"Victoria",2012,"F","AR",37
"Vanessa",2012,"F","AR",22
"Violet",2012,"F","AR",22
"Vivian",2012,"F","AR",13
"Valerie",2012,"F","AR",8
"Valeria",2012,"F","AR",6
"Vada",2012,"F","AR",5
"Victoria",2013,"F","AR",44
"Violet",2013,"F","AR",25
"Vivian",2013,"F","AR",24
"Valerie",2013,"F","AR",15
"Vanessa",2013,"F","AR",13
"Valeria",2013,"F","AR",12
"Valentina",2013,"F","AR",7
"Vivienne",2013,"F","AR",7
"Vera",2013,"F","AR",6
"Victoria",2014,"F","AR",35
"Violet",2014,"F","AR",23
"Vivian",2014,"F","AR",18
"Vanessa",2014,"F","AR",16
"Valeria",2014,"F","AR",11
"Virginia",2014,"F","AR",6
"Viviana",2014,"F","AR",6
"Vivienne",2014,"F","AR",6
"Valentina",2014,"F","AR",5
"Valerie",2014,"F","AR",5
"Vera",2014,"F","AR",5
"Victor",1997,"M","AR",12
"Vincent",1997,"M","AR",11
"Vincent",1998,"M","AR",10
"Victor",1998,"M","AR",9
"Victor",1999,"M","AR",19
"Vincent",1999,"M","AR",12
"Vincent",2000,"M","AR",14
"Victor",2000,"M","AR",8
"Victor",2001,"M","AR",14
"Vincent",2001,"M","AR",13
"Victor",2002,"M","AR",16
"Vincent",2002,"M","AR",13
"Victor",2003,"M","AR",18
"Vincent",2003,"M","AR",9
"Victor",2004,"M","AR",24
"Vincent",2004,"M","AR",12
"Victor",2005,"M","AR",24
"Vincent",2005,"M","AR",14
"Victor",2006,"M","AR",27
"Vincent",2006,"M","AR",12
"Victor",2007,"M","AR",26
"Vincent",2007,"M","AR",12
"Vance",2007,"M","AR",5
"Vincent",2008,"M","AR",19
"Victor",2008,"M","AR",14
"Victor",2009,"M","AR",19
"Vincent",2009,"M","AR",13
"Victor",2010,"M","AR",20
"Vincent",2010,"M","AR",18
"Vance",2010,"M","AR",5
"Vincent",2011,"M","AR",15
"Victor",2011,"M","AR",12
"Victor",2012,"M","AR",23
"Vincent",2012,"M","AR",13
"Victor",2013,"M","AR",16
"Vincent",2013,"M","AR",15
"Victor",2014,"M","AR",18
"Vincent",2014,"M","AR",17
"Victoria",1997,"F","AZ",212
"Vanessa",1997,"F","AZ",180
"Veronica",1997,"F","AZ",83
"Valerie",1997,"F","AZ",51
"Valeria",1997,"F","AZ",40
"Viviana",1997,"F","AZ",23
"Virginia",1997,"F","AZ",14
"Valentina",1997,"F","AZ",12
"Vivian",1997,"F","AZ",11
"Viridiana",1997,"F","AZ",10
"Vanesa",1997,"F","AZ",7
"Vianey",1997,"F","AZ",7
"Vianca",1997,"F","AZ",5
"Vivianna",1997,"F","AZ",5
"Victoria",1998,"F","AZ",271
"Vanessa",1998,"F","AZ",205
"Veronica",1998,"F","AZ",70
"Valeria",1998,"F","AZ",62
"Valerie",1998,"F","AZ",48
"Vivian",1998,"F","AZ",23
"Viviana",1998,"F","AZ",20
"Virginia",1998,"F","AZ",12
"Viridiana",1998,"F","AZ",12
"Vanesa",1998,"F","AZ",9
"Valentina",1998,"F","AZ",6
"Vivica",1998,"F","AZ",5
"Victoria",1999,"F","AZ",291
"Vanessa",1999,"F","AZ",164
"Veronica",1999,"F","AZ",86
"Valeria",1999,"F","AZ",61
"Valerie",1999,"F","AZ",37
"Vivian",1999,"F","AZ",25
"Viviana",1999,"F","AZ",25
"Virginia",1999,"F","AZ",16
"Viridiana",1999,"F","AZ",13
"Valentina",1999,"F","AZ",11
"Valarie",1999,"F","AZ",6
"Vanesa",1999,"F","AZ",6
"Vianey",1999,"F","AZ",6
"Victoria",2000,"F","AZ",261
"Vanessa",2000,"F","AZ",186
"Veronica",2000,"F","AZ",73
"Valeria",2000,"F","AZ",68
"Viviana",2000,"F","AZ",38
"Valerie",2000,"F","AZ",32
"Vivian",2000,"F","AZ",23
"Viridiana",2000,"F","AZ",13
"Virginia",2000,"F","AZ",12
"Vianey",2000,"F","AZ",11
"Valentina",2000,"F","AZ",9
"Vanesa",2000,"F","AZ",8
"Vianney",2000,"F","AZ",7
"Verania",2000,"F","AZ",6
"Verenice",2000,"F","AZ",6
"Vivianna",2000,"F","AZ",6
"Vania",2000,"F","AZ",5
"Victoria",2001,"F","AZ",245
"Vanessa",2001,"F","AZ",197
"Veronica",2001,"F","AZ",72
"Valeria",2001,"F","AZ",69
"Valerie",2001,"F","AZ",57
"Viviana",2001,"F","AZ",23
"Vivian",2001,"F","AZ",18
"Violet",2001,"F","AZ",13
"Virginia",2001,"F","AZ",13
"Viridiana",2001,"F","AZ",13
"Vivianna",2001,"F","AZ",12
"Vianney",2001,"F","AZ",8
"Vanesa",2001,"F","AZ",7
"Valentina",2001,"F","AZ",6
"Vianey",2001,"F","AZ",6
"Vianca",2001,"F","AZ",5
"Victoria",2002,"F","AZ",219
"Vanessa",2002,"F","AZ",141
"Valeria",2002,"F","AZ",104
"Veronica",2002,"F","AZ",72
"Valerie",2002,"F","AZ",50
"Vivian",2002,"F","AZ",38
"Viviana",2002,"F","AZ",33
"Violet",2002,"F","AZ",17
"Valentina",2002,"F","AZ",12
"Virginia",2002,"F","AZ",10
"Vanesa",2002,"F","AZ",7
"Vianey",2002,"F","AZ",7
"Viridiana",2002,"F","AZ",7
"Vianney",2002,"F","AZ",5
"Victoria",2003,"F","AZ",239
"Vanessa",2003,"F","AZ",150
"Valeria",2003,"F","AZ",96
"Veronica",2003,"F","AZ",60
"Valerie",2003,"F","AZ",56
"Vivian",2003,"F","AZ",39
"Viviana",2003,"F","AZ",31
"Valentina",2003,"F","AZ",19
"Vanesa",2003,"F","AZ",12
"Violet",2003,"F","AZ",12
"Virginia",2003,"F","AZ",11
"Vianey",2003,"F","AZ",10
"Vianney",2003,"F","AZ",8
"Vivianna",2003,"F","AZ",7
"Viridiana",2003,"F","AZ",6
"Violeta",2003,"F","AZ",5
"Victoria",2004,"F","AZ",209
"Vanessa",2004,"F","AZ",130
"Valeria",2004,"F","AZ",97
"Valerie",2004,"F","AZ",57
"Veronica",2004,"F","AZ",55
"Vivian",2004,"F","AZ",31
"Viviana",2004,"F","AZ",31
"Valentina",2004,"F","AZ",24
"Vianney",2004,"F","AZ",16
"Virginia",2004,"F","AZ",12
"Violet",2004,"F","AZ",11
"Viridiana",2004,"F","AZ",11
"Vianey",2004,"F","AZ",10
"Vanesa",2004,"F","AZ",7
"Valery",2004,"F","AZ",5
"Vianca",2004,"F","AZ",5
"Victoria",2005,"F","AZ",192
"Vanessa",2005,"F","AZ",155
"Valeria",2005,"F","AZ",133
"Valerie",2005,"F","AZ",75
"Veronica",2005,"F","AZ",42
"Vivian",2005,"F","AZ",34
"Viviana",2005,"F","AZ",24
"Violet",2005,"F","AZ",21
"Valentina",2005,"F","AZ",17
"Virginia",2005,"F","AZ",14
"Vianey",2005,"F","AZ",11
"Vanesa",2005,"F","AZ",10
"Vianney",2005,"F","AZ",10
"Vivianna",2005,"F","AZ",10
"Violeta",2005,"F","AZ",8
"Valery",2005,"F","AZ",6
"Vania",2005,"F","AZ",6
"Viridiana",2005,"F","AZ",6
"Victoria",2006,"F","AZ",222
"Valeria",2006,"F","AZ",196
"Vanessa",2006,"F","AZ",170
"Valerie",2006,"F","AZ",94
"Veronica",2006,"F","AZ",53
"Vivian",2006,"F","AZ",31
"Violet",2006,"F","AZ",30
"Viviana",2006,"F","AZ",27
"Virginia",2006,"F","AZ",18
"Valentina",2006,"F","AZ",15
"Viridiana",2006,"F","AZ",12
"Valery",2006,"F","AZ",10
"Vianey",2006,"F","AZ",10
"Vera",2006,"F","AZ",9
"Violeta",2006,"F","AZ",9
"Vianca",2006,"F","AZ",8
"Vivianna",2006,"F","AZ",8
"Vianney",2006,"F","AZ",7
"Vida",2006,"F","AZ",6
"Vianna",2006,"F","AZ",5
"Vivienne",2006,"F","AZ",5
"Victoria",2007,"F","AZ",215
"Valeria",2007,"F","AZ",179
"Vanessa",2007,"F","AZ",133
"Valerie",2007,"F","AZ",92
"Veronica",2007,"F","AZ",42
"Viviana",2007,"F","AZ",34
"Violet",2007,"F","AZ",33
"Vivian",2007,"F","AZ",33
"Valentina",2007,"F","AZ",24
"Vianey",2007,"F","AZ",14
"Vania",2007,"F","AZ",13
"Valery",2007,"F","AZ",11
"Vianney",2007,"F","AZ",9
"Vicky",2007,"F","AZ",6
"Violeta",2007,"F","AZ",6
"Virginia",2007,"F","AZ",6
"Viridiana",2007,"F","AZ",6
"Vivianna",2007,"F","AZ",5
"Victoria",2008,"F","AZ",207
"Valeria",2008,"F","AZ",186
"Vanessa",2008,"F","AZ",126
"Valerie",2008,"F","AZ",60
"Violet",2008,"F","AZ",52
"Valentina",2008,"F","AZ",49
"Veronica",2008,"F","AZ",36
"Vivian",2008,"F","AZ",33
"Viviana",2008,"F","AZ",27
"Vianey",2008,"F","AZ",19
"Violeta",2008,"F","AZ",11
"Virginia",2008,"F","AZ",11
"Valery",2008,"F","AZ",8
"Vera",2008,"F","AZ",8
"Vianney",2008,"F","AZ",8
"Viridiana",2008,"F","AZ",8
"Vanesa",2008,"F","AZ",7
"Vienna",2008,"F","AZ",7
"Vania",2008,"F","AZ",6
"Vida",2008,"F","AZ",5
"Vivianna",2008,"F","AZ",5
"Vivienne",2008,"F","AZ",5
"Valeria",2009,"F","AZ",187
"Victoria",2009,"F","AZ",185
"Vanessa",2009,"F","AZ",119
"Valerie",2009,"F","AZ",76
"Valentina",2009,"F","AZ",52
"Violet",2009,"F","AZ",48
"Vivian",2009,"F","AZ",37
"Veronica",2009,"F","AZ",26
"Vianney",2009,"F","AZ",12
"Violeta",2009,"F","AZ",10
"Virginia",2009,"F","AZ",9
"Viviana",2009,"F","AZ",9
"Vivianna",2009,"F","AZ",9
"Valery",2009,"F","AZ",8
"Vianey",2009,"F","AZ",8
"Vanesa",2009,"F","AZ",7
"Venus",2009,"F","AZ",7
"Vivienne",2009,"F","AZ",7
"Victoria",2010,"F","AZ",208
"Valeria",2010,"F","AZ",123
"Vanessa",2010,"F","AZ",93
"Valentina",2010,"F","AZ",72
"Violet",2010,"F","AZ",69
"Valerie",2010,"F","AZ",55
"Vivian",2010,"F","AZ",30
"Veronica",2010,"F","AZ",24
"Viviana",2010,"F","AZ",21
"Vivienne",2010,"F","AZ",16
"Violeta",2010,"F","AZ",12
"Vianney",2010,"F","AZ",10
"Vienna",2010,"F","AZ",7
"Valery",2010,"F","AZ",5
"Vera",2010,"F","AZ",5
"Virginia",2010,"F","AZ",5
"Vivianna",2010,"F","AZ",5
"Victoria",2011,"F","AZ",222
"Valeria",2011,"F","AZ",93
"Violet",2011,"F","AZ",80
"Vanessa",2011,"F","AZ",77
"Valentina",2011,"F","AZ",63
"Valerie",2011,"F","AZ",49
"Vivian",2011,"F","AZ",33
"Viviana",2011,"F","AZ",24
"Veronica",2011,"F","AZ",21
"Vivienne",2011,"F","AZ",18
"Vera",2011,"F","AZ",13
"Vivianna",2011,"F","AZ",11
"Vianney",2011,"F","AZ",8
"Vida",2011,"F","AZ",7
"Violeta",2011,"F","AZ",7
"Virginia",2011,"F","AZ",7
"Viktoria",2011,"F","AZ",6
"Victoria",2012,"F","AZ",195
"Vanessa",2012,"F","AZ",85
"Valeria",2012,"F","AZ",73
"Violet",2012,"F","AZ",68
"Valentina",2012,"F","AZ",65
"Vivian",2012,"F","AZ",60
"Valerie",2012,"F","AZ",45
"Viviana",2012,"F","AZ",28
"Vivienne",2012,"F","AZ",21
"Veronica",2012,"F","AZ",20
"Vianney",2012,"F","AZ",20
"Vera",2012,"F","AZ",15
"Vivianna",2012,"F","AZ",10
"Vianey",2012,"F","AZ",7
"Virginia",2012,"F","AZ",6
"Vienna",2012,"F","AZ",5
"Victoria",2013,"F","AZ",185
"Violet",2013,"F","AZ",105
"Valentina",2013,"F","AZ",88
"Valeria",2013,"F","AZ",67
"Valerie",2013,"F","AZ",55
"Vanessa",2013,"F","AZ",46
"Vivian",2013,"F","AZ",41
"Viviana",2013,"F","AZ",28
"Veronica",2013,"F","AZ",27
"Vivienne",2013,"F","AZ",26
"Vera",2013,"F","AZ",13
"Vianney",2013,"F","AZ",9
"Virginia",2013,"F","AZ",9
"Vida",2013,"F","AZ",8
"Veda",2013,"F","AZ",6
"Vianey",2013,"F","AZ",6
"Vivianne",2013,"F","AZ",6
"Valery",2013,"F","AZ",5
"Vayda",2013,"F","AZ",5
"Violeta",2013,"F","AZ",5
"Victoria",2014,"F","AZ",260
"Violet",2014,"F","AZ",108
"Valentina",2014,"F","AZ",92
"Valeria",2014,"F","AZ",72
"Vivian",2014,"F","AZ",60
"Vanessa",2014,"F","AZ",53
"Valerie",2014,"F","AZ",49
"Viviana",2014,"F","AZ",20
"Vivienne",2014,"F","AZ",18
"Vera",2014,"F","AZ",16
"Veronica",2014,"F","AZ",15
"Vivianna",2014,"F","AZ",11
"Vianey",2014,"F","AZ",7
"Vianney",2014,"F","AZ",7
"Vanellope",2014,"F","AZ",6
"Vida",2014,"F","AZ",6
"Vivianne",2014,"F","AZ",6
"Vania",2014,"F","AZ",5
"Violetta",2014,"F","AZ",5
"Victor",1997,"M","AZ",152
"Vincent",1997,"M","AZ",68
"Vicente",1997,"M","AZ",19
"Valentin",1997,"M","AZ",8
"Vidal",1997,"M","AZ",6
"Vaughn",1997,"M","AZ",5
"Virgil",1997,"M","AZ",5
"Victor",1998,"M","AZ",161
"Vincent",1998,"M","AZ",61
"Vicente",1998,"M","AZ",17
"Vincente",1998,"M","AZ",7
"Valentin",1998,"M","AZ",5
"Vidal",1998,"M","AZ",5
"Victor",1999,"M","AZ",146
"Vincent",1999,"M","AZ",64
"Vicente",1999,"M","AZ",18
"Valentin",1999,"M","AZ",13
"Valentino",1999,"M","AZ",6
"Victor",2000,"M","AZ",150
"Vincent",2000,"M","AZ",80
"Vicente",2000,"M","AZ",22
"Vance",2000,"M","AZ",7
"Vincente",2000,"M","AZ",6
"Valentin",2000,"M","AZ",5
"Victor",2001,"M","AZ",173
"Vincent",2001,"M","AZ",61
"Vicente",2001,"M","AZ",27
"Vincente",2001,"M","AZ",7
"Valentin",2001,"M","AZ",6
"Valentino",2001,"M","AZ",5
"Victor",2002,"M","AZ",165
"Vincent",2002,"M","AZ",61
"Vicente",2002,"M","AZ",29
"Vance",2002,"M","AZ",7
"Valentin",2002,"M","AZ",6
"Valentino",2002,"M","AZ",6
"Vincente",2002,"M","AZ",5
"Victor",2003,"M","AZ",186
"Vincent",2003,"M","AZ",76
"Vicente",2003,"M","AZ",16
"Valentin",2003,"M","AZ",9
"Vance",2003,"M","AZ",7
"Victor",2004,"M","AZ",179
"Vincent",2004,"M","AZ",86
"Vicente",2004,"M","AZ",26
"Valentin",2004,"M","AZ",10
